validTime,primary,primaryUnits,secondary,secondaryUnits,generatedTime
2025-04-26T12:30:00Z,9.1,ft,0.69,kcfs,2025-04-26T12:54:39Z
2025-04-26T13:00:00Z,9.07,ft,0.684,kcfs,2025-04-26T13:54:40Z
2025-04-26T13:30:00Z,9.06,ft,0.682,kcfs,2025-04-26T13:54:40Z
2025-04-26T14:00:00Z,9.14,ft,0.697,kcfs,2025-04-26T14:54:37Z
2025-04-26T14:30:00Z,9.39,ft,0.745,kcfs,2025-04-26T14:54:37Z
2025-04-26T15:00:00Z,9.7,ft,0.805,kcfs,2025-04-26T15:54:40Z
2025-04-26T15:30:00Z,10.23,ft,0.91,kcfs,2025-04-26T15:54:40Z
2025-04-26T16:00:00Z,11.23,ft,1.12,kcfs,2025-04-26T16:54:40Z
2025-04-26T16:30:00Z,12.61,ft,1.41,kcfs,2025-04-26T16:54:40Z
2025-04-26T17:00:00Z,14.33,ft,1.8,kcfs,2025-04-26T17:54:41Z
2025-04-26T17:30:00Z,16.05,ft,2.21,kcfs,2025-04-26T17:54:41Z
2025-04-26T18:00:00Z,17.67,ft,2.61,kcfs,2025-04-26T18:54:39Z
2025-04-26T18:30:00Z,19.02,ft,2.95,kcfs,2025-04-26T18:54:39Z
2025-04-26T19:00:00Z,20.17,ft,3.25,kcfs,2025-04-26T19:54:40Z
2025-04-26T19:30:00Z,21.22,ft,3.53,kcfs,2025-04-26T19:54:40Z
2025-04-26T20:00:00Z,22.1,ft,3.76,kcfs,2025-04-26T20:54:44Z
2025-04-26T20:30:00Z,22.96,ft,4,kcfs,2025-04-26T20:54:44Z
2025-04-26T21:00:00Z,23.67,ft,4.21,kcfs,2025-04-26T21:54:41Z
2025-04-26T21:30:00Z,24.28,ft,4.39,kcfs,2025-04-26T21:54:41Z
2025-04-26T22:00:00Z,24.52,ft,4.46,kcfs,2025-04-26T22:54:38Z
2025-04-26T22:30:00Z,25.14,ft,4.65,kcfs,2025-04-26T22:54:38Z
2025-04-26T23:00:00Z,25.47,ft,4.76,kcfs,2025-04-26T23:54:40Z
2025-04-26T23:30:00Z,25.77,ft,4.89,kcfs,2025-04-26T23:54:40Z
2025-04-27T00:00:00Z,26.06,ft,5.06,kcfs,2025-04-27T00:54:34Z
2025-04-27T00:30:00Z,26.31,ft,5.29,kcfs,2025-04-27T00:54:34Z
2025-04-27T01:00:00Z,26.42,ft,5.48,kcfs,2025-04-27T01:54:36Z
2025-04-27T01:30:00Z,26.75,ft,6.27,kcfs,2025-04-27T01:54:36Z
2025-04-27T02:00:00Z,26.92,ft,6.8,kcfs,2025-04-27T02:54:35Z
2025-04-27T02:30:00Z,27.06,ft,7.26,kcfs,2025-04-27T02:54:35Z
2025-04-27T03:00:00Z,27.19,ft,7.72,kcfs,2025-04-27T03:54:37Z
2025-04-27T03:30:00Z,27.32,ft,8.2,kcfs,2025-04-27T03:54:37Z
